Employee_ID,Name,Age,Gender,Department,Experience_Years,Education_Level,Salary_USD,Bonus_%,Job_Role,Joining_Date,City,State,Country,Performance_Rating,Remote_Work,Overtime_Hours_Monthly,Projects_Handled,Attrition
E0387,Sneha Verma,150.0,Male,Sales,100.0,Master,4350.34,2.5,HR Executive,2014-10-11,Delhi,Delhi,India,1.0,,,22,Yes
E0322,Karan Patel,,Female,IT,-3.0,High School,4820.53,17.2,HR Executive,2008-04-27,San Francisco,California,USA,4.0,No,,25,No
E0807,Raj Das,150.0,Male,Marketing,100.0,High School,2347.06,15.24,Sales Associate,2017-06-12,Bangalore,Karnataka,India,,No,400.0,13,No
E0510,Neha Singh,150.0,Mlae,Support,100.0,Bachelor,4022.3,4.4,Software Engineer,2014-04-02,Delhi,Delhi,India,3.0,Yes,,21,No
E0268,Neha Nair,150.0,Male,IT,7.4,High School,5192.24,7.69,Data Analyst,2014-10-08,Bangalore,Karnataka,India,3.0,,400.0,18,No
E0972,Rina Patel,150.0,Male,Sales,100.0,High School,509681.24,19.24,HR Executive,2017-02-19,New York,New York,USA,5.0,No,41.0,1,No
E0442,Pooja Khan,-5.0,Male,HR,12.4,High School,5128.95,0.12,Sales Associate,2006-02-24,Bangalore,Karnataka,India,4.0,Yes,400.0,22,Yes
E0497,Priya Nair,-5.0,Mlae,IT,2.4,Bachelor,,7.24,Manager,2018-04-06,London,England,UK,,No,,1,Yes
E0830,Neha Das,150.0,Female,HR,9.8,Bachelor,404062.15,0.4,HR Executive,2008-06-20,Bangalore,Karnataka,India,2.0,,400.0,2,Yes
E0113,Deepak Sharma,,Female,Support,100.0,High School,4357.23,12.06,Sales Associate,2020-05-02,Mumbai,Maharashtra,India,,No,,19,Yes
E0692,Sunil Chopra,,Male,Sales,11.0,High School,3764.7,8.42,Sales Associate,2010-12-08,Sydney,NSW,Australia,3.0,No,400.0,24,No
E0233,D. Sharma,150.0,Female,Admin,11.6,Bachelor,2497.77,14.62,Manager,2019-12-07,Sydney,NSW,Australia,4.0,No,46.0,9,Yes
E0472,Sunil Das,26.0,Male,Support,20.8,Bachelor,297037.08,14.64,Software Engineer,2014-03-05,New York,New York,USA,1.0,,,8,Yes
E0608,Vivek Patel,,Female,Admin,-3.0,Master,4550.29,6.75,Manager,2023-09-25,Delhi,Delhi,India,5.0,,400.0,23,Yes
E0672,Neha Das,150.0,Male,IT,,Bachelor,6658.95,9.03,Software Engineer,2017-08-05,Sydney,NSW,Australia,2.0,Yes,400.0,6,No
E0374,R. Patel,150.0,Female,Admin,,High School,7211.05,15.94,Software Engineer,2020-01-14,New York,New York,USA,1.0,No,,22,Yes
E0827,Raj Gupta,,Mlae,Finance,-3.0,High School,6385.84,6.97,Data Analyst,2022-01-22,San Francisco,California,USA,,,400.0,25,Yes
E0664,Vivek Sharma,28.0,Female,Support,100.0,Master,6600.82,13.77,HR Executive,2007-06-18,Bangalore,Karnataka,India,5.0,Yes,,1,No
E1003,Vivek Verma,-5.0,Female,Finance,,PhD,1905.39,15.41,HR Executive,InvalidDate,Mumbai,Maharashtra,India,4.0,No,400.0,1,Yes
E0234,Pooja Nair,,Male,Finance,100.0,Master,3954.55,15.25,Sales Associate,2010-02-17,San Francisco,California,USA,3.0,No,400.0,15,Yes
E0819,Deepak Chopra,-5.0,Male,Finance,-3.0,PhD,7974.49,7.1,Manager,2023-02-21,Bangalore,Karnataka,India,5.0,,9.0,29,Yes
E0935,Vikas Khan,-5.0,Other,Marketing,100.0,PhD,2991.89,9.52,Data Analyst,2014-06-25,San Francisco,California,USA,3.0,,400.0,23,No
E0677,Sneha Khan,-5.0,Female,Sales,-3.0,Master,4016.73,14.04,Sales Associate,2011-11-07,San Francisco,California,USA,5.0,,400.0,24,Yes
E0318,S. Patel,,Male,IT,11.8,High School,2496.92,17.22,Manager,2005-02-26,London,England,UK,5.0,Yes,37.0,6,No
E0649,Rina Gupta,150.0,Male,Admin,,High School,4260.78,11.89,Manager,2018-11-19,London,England,UK,,No,,24,No
E0411,Sunil Patel,,Female,Marketing,7.2,High School,2260.39,9.56,HR Executive,2011-11-02,Bangalore,Karnataka,India,,,400.0,24,No
E1043,Karan Reddy,,Male,HR,-3.0,High School,7636.6,10.36,Data Analyst,2020-02-28,Delhi,Delhi,India,2.0,No,,18,No
E0710,Rina Patel,-5.0,Male,IT,,Bachelor,514461.01,13.59,Software Engineer,2015-10-24,Mumbai,Maharashtra,India,4.0,Yes,14.0,20,No
E0359,Anjali Khan,,Male,HR,100.0,High School,4012.49,2.22,Sales Associate,2008-12-02,Mumbai,Maharashtra,India,4.0,No,53.0,4,Yes
E0259,R. Verma,40.0,Male,IT,100.0,Master,,6.36,Data Analyst,2010-11-10,Mumbai,Maharashtra,India,,,,26,Yes
E0745,Raj Nair,-5.0,Male,Admin,0.1,Master,6785.19,3.94,Software Engineer,2008-01-10,Bangalore,Karnataka,India,2.0,,400.0,5,No
E0628,Vivek Gupta,,Female,HR,18.1,PhD,2531.3,7.04,HR Executive,2014-04-17,Mumbai,Maharashtra,India,,,400.0,8,No
E0633,Rina Verma,-5.0,Male,Marketing,-3.0,Master,8197.29,12.8,HR Executive,2015-10-16,Sydney,NSW,Australia,4.0,Yes,,16,No
E0283,Vikas Nair,38.0,Male,Marketing,100.0,PhD,9910.6,6.81,Manager,2013-02-09,Mumbai,Maharashtra,India,4.0,No,,24,Yes
E0377,Pooja Patel,-5.0,Female,Finance,100.0,Master,5657.52,11.61,Manager,2012-11-11,San Francisco,California,USA,4.0,,21.0,30,Yes
E0385,Vikas Chopra,22.0,Female,Marketing,6.8,Master,2353.82,18.21,HR Executive,2012-10-26,Mumbai,Maharashtra,India,1.0,No,400.0,26,No
E0225,K. Sharma,43.0,Male,Marketing,-3.0,High School,4257.12,2.96,Data Analyst,2014-08-21,San Francisco,California,USA,5.0,Yes,1.0,22,No
E0071,Sunil Singh,,Mlae,Admin,-3.0,Bachelor,7271.13,14.77,Manager,2022-02-23,San Francisco,California,USA,1.0,No,5.0,9,No
E0966,Anjali Das,150.0,Female,HR,100.0,PhD,831.77,18.62,Data Analyst,2017-07-12,New York,New York,USA,4.0,,24.0,20,No
E0473,Deepak Verma,-5.0,Male,Finance,100.0,Master,5537.18,17.64,HR Executive,2012-04-20,Sydney,NSW,Australia,2.0,,400.0,4,Yes
E0348,A. Das,150.0,Male,Admin,,High School,572588.93,9.81,HR Executive,2014-11-25,Bangalore,Karnataka,India,2.0,Yes,400.0,26,No
E0506,Karan Verma,24.0,Male,Support,100.0,PhD,8026.9,13.15,HR Executive,InvalidDate,Bangalore,Karnataka,India,3.0,No,400.0,29,No
E0640,Sunil Reddy,-5.0,Female,Marketing,6.9,Master,4663.71,7.64,Software Engineer,2021-07-24,Delhi,Delhi,India,2.0,Yes,38.0,27,Yes
E0087,Pooja Gupta,,,Sales,,Master,6549.27,5.37,HR Executive,2012-04-19,Bangalore,Karnataka,India,1.0,No,,29,No
E0798,Deepak Gupta,150.0,Female,Sales,5.4,PhD,2006.94,6.75,HR Executive,2017-11-04,Bangalore,Karnataka,India,,Yes,400.0,8,No
E0340,Sneha Singh,28.0,Male,Sales,100.0,Bachelor,4359.31,12.12,Software Engineer,2005-12-17,San Francisco,California,USA,4.0,,31.0,8,Yes
E0556,Ravi Gupta,63.0,Female,Marketing,9.9,PhD,3001.4,7.48,Software Engineer,2014-06-05,London,England,UK,1.0,Yes,35.0,7,No
E0620,Priya Chopra,150.0,Female,Finance,-3.0,High School,5577.39,11.3,Sales Associate,2008-04-08,San Francisco,California,USA,,,400.0,23,No
E1042,Vikas Khan,,Male,IT,100.0,Master,4721.21,13.7,Data Analyst,2023-03-11,New York,New York,USA,4.0,,400.0,5,No
E0954,Raj Sharma,-5.0,Female,Finance,-3.0,High School,3937.57,12.42,Data Analyst,2023-05-04,Bangalore,Karnataka,India,4.0,Yes,2.0,19,No
E0646,Karan Khan,,Female,HR,,PhD,5507.48,12.34,Software Engineer,2015-09-16,Sydney,NSW,Australia,3.0,No,400.0,25,Yes
E1007,Vikas Singh,,Female,Sales,7.7,Bachelor,6103.48,16.0,Manager,2008-04-05,Bangalore,Karnataka,India,1.0,,,27,No
E0557,Sneha Patel,,Female,Admin,-3.0,High School,6093.47,8.81,Manager,2009-01-11,Bangalore,Karnataka,India,5.0,No,55.0,9,Yes
E0682,Deepak Khan,150.0,Female,Finance,-3.0,Master,3355.16,15.61,Software Engineer,2021-05-16,Mumbai,Maharashtra,India,,,,3,Yes
E0578,P. Chopra,150.0,Female,HR,100.0,Master,,8.48,HR Executive,2007-11-08,London,England,UK,2.0,Yes,400.0,14,Yes
E0796,Jyoti Das,150.0,Female,Support,100.0,High School,4539.2,5.38,HR Executive,2020-11-17,Sydney,NSW,Australia,2.0,Yes,0.0,21,Yes
E0086,Pooja Gupta,,Male,HR,7.6,Master,7533.82,6.46,Data Analyst,2008-01-10,Sydney,NSW,Australia,5.0,No,15.0,27,No
E0243,S. Das,51.0,Male,Marketing,-3.0,Master,5695.16,7.3,HR Executive,2019-10-19,London,England,UK,2.0,No,400.0,5,Yes
E0699,Vikas Verma,,Male,Sales,15.2,High School,4848.47,13.35,Sales Associate,2023-01-15,Mumbai,Maharashtra,India,,No,,17,No
E0839,Pooja Patel,29.0,Male,Marketing,9.4,Master,5655.76,10.43,HR Executive,2021-08-21,London,England,UK,1.0,Yes,,15,Yes
E0160,Deepak Gupta,150.0,Female,Admin,,PhD,11157.76,15.6,Sales Associate,2012-08-10,Mumbai,Maharashtra,India,,Yes,,29,Yes
E0525,Anjali Chopra,,Mlae,HR,11.5,High School,182946.91,12.33,HR Executive,2020-05-26,San Francisco,California,USA,2.0,Yes,59.0,1,Yes
E0036,Vikas Chopra,37.0,Female,Support,12.0,Bachelor,8772.37,10.87,Data Analyst,2010-09-03,San Francisco,California,USA,4.0,No,,16,No
E0541,Ravi Singh,,Female,Finance,10.6,PhD,169875.52,14.6,Sales Associate,2021-07-14,Mumbai,Maharashtra,India,4.0,,35.0,23,No
E0171,Vivek Gupta,-5.0,Male,Admin,100.0,PhD,4899.52,8.81,Manager,2019-02-16,London,England,UK,,,,3,No
E0655,Anjali Sharma,54.0,Female,Admin,12.6,High School,503234.49,12.78,Sales Associate,2017-05-22,Mumbai,Maharashtra,India,4.0,,,16,No
E0749,Sunil Sharma,150.0,Male,Admin,-3.0,PhD,416696.95,5.51,Data Analyst,2020-09-08,London,England,UK,2.0,,400.0,7,No
E1020,R. Khan,,Male,IT,-3.0,Bachelor,2595.7,8.02,Data Analyst,2011-03-19,Bangalore,Karnataka,India,,No,400.0,3,Yes
E1008,Karan Sharma,150.0,Male,HR,100.0,Master,,15.77,Sales Associate,2008-06-18,London,England,UK,1.0,Yes,400.0,18,No
E0485,Vivek Das,,Male,IT,-3.0,Master,10203.37,12.83,Manager,2015-03-19,Sydney,NSW,Australia,2.0,,25.0,20,No
E0734,Sneha Nair,150.0,Male,HR,12.4,High School,688695.7,9.05,Data Analyst,2020-08-22,London,England,UK,,No,28.0,27,No
E0900,Raj Patel,150.0,Male,Marketing,3.4,PhD,6244.14,16.64,HR Executive,2008-02-17,London,England,UK,5.0,No,,18,Yes
E0096,Anjali Khan,64.0,Other,Finance,,Bachelor,,12.94,HR Executive,2010-12-28,London,England,UK,1.0,Yes,,20,Yes
E0564,Ravi Nair,-5.0,Female,Marketing,-3.0,Bachelor,6173.39,7.63,HR Executive,2022-08-16,Sydney,NSW,Australia,3.0,,,29,No
E0241,Karan Reddy,150.0,Male,Sales,100.0,Bachelor,1579.66,3.26,Data Analyst,2013-05-03,Bangalore,Karnataka,India,5.0,Yes,46.0,24,No
E0743,V. Gupta,,Male,Marketing,,Bachelor,3799.15,0.67,Sales Associate,2007-12-08,San Francisco,California,USA,4.0,,400.0,13,No
E0864,Raj Sharma,,Female,Admin,9.7,PhD,,7.71,Software Engineer,2017-04-27,San Francisco,California,USA,3.0,,40.0,2,No
E0575,Raj Singh,150.0,Mlae,Marketing,-3.0,Bachelor,6230.73,5.32,Software Engineer,2014-03-26,Bangalore,Karnataka,India,4.0,Yes,29.0,22,Yes
E0691,Karan Das,45.0,Female,Finance,100.0,Master,7472.26,10.44,Data Analyst,2006-06-17,London,England,UK,,Yes,400.0,18,Yes
E0461,Amit Patel,39.0,Male,Sales,,Bachelor,4024.18,20.79,Sales Associate,2013-11-18,Sydney,NSW,Australia,1.0,Yes,400.0,4,No
E0892,S. Patel,-5.0,Mlae,Marketing,-3.0,Master,,0.19,Sales Associate,2008-01-09,London,England,UK,1.0,Yes,27.0,17,No
E0554,Ravi Verma,35.0,Male,Marketing,,High School,610738.41,9.41,Data Analyst,2008-12-19,London,England,UK,2.0,,400.0,26,No
E0858,Raj Verma,-5.0,Male,Sales,100.0,Master,4400.65,9.75,HR Executive,2010-03-04,Sydney,NSW,Australia,3.0,Yes,400.0,14,No
E1031,Neha Sharma,150.0,Mlae,HR,-3.0,Master,6519.42,9.53,Data Analyst,2022-09-22,Sydney,NSW,Australia,4.0,,47.0,16,Yes
E0207,Ravi Chopra,58.0,Female,Support,100.0,High School,5447.77,6.05,HR Executive,2010-04-27,Bangalore,Karnataka,India,2.0,,52.0,20,No
E0393,Karan Das,-5.0,Female,Sales,-3.0,Master,4803.32,5.06,HR Executive,2020-05-19,Delhi,Delhi,India,5.0,,2.0,8,Yes
E0795,Priya Nair,,Male,Finance,,High School,4902.7,10.16,Sales Associate,2006-12-06,Delhi,Delhi,India,3.0,Yes,400.0,10,Yes
E0871,R. Patel,-5.0,Male,Sales,13.3,Master,2724.63,8.99,Manager,2015-11-08,London,England,UK,1.0,,32.0,26,No
E0398,P. Reddy,150.0,Male,Support,3.3,PhD,3797.26,11.6,HR Executive,2018-11-25,San Francisco,California,USA,,,400.0,19,Yes
E0767,Sunil Patel,-5.0,Male,Support,13.3,Bachelor,1993.84,15.26,Sales Associate,2014-05-09,San Francisco,California,USA,5.0,Yes,,19,No
E1009,Pooja Singh,,Male,Marketing,,PhD,4222.96,10.95,Software Engineer,2021-09-09,Sydney,NSW,Australia,3.0,Yes,,8,No
E0218,Anjali Gupta,24.0,Other,Support,,High School,4462.22,4.47,HR Executive,2016-10-11,Sydney,NSW,Australia,5.0,No,31.0,25,No
E0005,Vivek Nair,150.0,Female,Marketing,100.0,PhD,1173.44,1.38,Data Analyst,2021-08-03,San Francisco,California,USA,1.0,Yes,40.0,26,No
E0769,Neha Patel,-5.0,Female,Sales,,High School,11219.84,13.03,Data Analyst,2015-06-22,London,England,UK,3.0,Yes,,13,Yes
E0643,Sunil Chopra,150.0,Male,Marketing,,Bachelor,4427.99,15.5,Data Analyst,2016-10-06,Mumbai,Maharashtra,India,,Yes,32.0,27,No
E0462,A. Khan,,Male,Support,100.0,Bachelor,6484.19,11.5,Software Engineer,2020-03-04,Delhi,Delhi,India,3.0,No,,11,Yes
E0943,Raj Khan,41.0,Male,Admin,100.0,PhD,4875.99,14.76,Data Analyst,2011-04-05,Mumbai,Maharashtra,India,2.0,,50.0,1,Yes
E0613,Sunil Verma,29.0,Male,Marketing,4.3,Bachelor,5217.12,9.83,Manager,2012-11-07,Delhi,Delhi,India,2.0,No,17.0,30,Yes
E0739,Sunil Singh,,Male,Admin,100.0,High School,5531.76,7.82,Sales Associate,2014-02-28,Mumbai,Maharashtra,India,4.0,,400.0,6,Yes
E0961,Amit Gupta,150.0,Female,Finance,,Bachelor,,6.97,Manager,2010-05-08,Mumbai,Maharashtra,India,2.0,,45.0,30,No
E0547,Pooja Gupta,,Male,Support,100.0,Bachelor,2864.93,10.12,Software Engineer,2005-04-05,London,England,UK,2.0,,400.0,16,Yes
E0987,Jyoti Singh,,Female,Admin,-3.0,PhD,2787.41,5.88,Data Analyst,2005-04-17,Sydney,NSW,Australia,4.0,,7.0,19,Yes
E0726,Vivek Nair,,Female,HR,100.0,PhD,1784.68,10.92,Manager,2015-09-05,Delhi,Delhi,India,,,,9,Yes
E0077,Jyoti Gupta,,Female,Sales,100.0,Bachelor,6359.2,6.35,Sales Associate,2013-02-24,New York,New York,USA,4.0,,52.0,18,No
E0684,Rina Khan,-5.0,Male,HR,,High School,6650.2,5.66,Sales Associate,2017-04-06,Delhi,Delhi,India,4.0,Yes,47.0,7,No
E0099,Deepak Gupta,21.0,Female,Finance,,Master,3614.18,14.5,Manager,2012-04-05,New York,New York,USA,4.0,,400.0,14,No
E0805,Vikas Reddy,-5.0,Female,HR,100.0,Bachelor,3164.99,15.09,Data Analyst,2009-06-27,Delhi,Delhi,India,3.0,Yes,40.0,21,Yes
E0728,Karan Reddy,,Male,HR,100.0,High School,4639.22,16.86,Software Engineer,2015-01-14,London,England,UK,4.0,Yes,400.0,1,No
E0574,Anjali Das,150.0,Male,HR,100.0,PhD,6026.21,8.7,Data Analyst,2021-02-14,Bangalore,Karnataka,India,3.0,,,1,Yes
E0407,Pooja Singh,56.0,Male,Sales,-3.0,Bachelor,9290.3,4.06,HR Executive,2005-01-11,San Francisco,California,USA,,,4.0,29,Yes
E0503,Ravi Patel,150.0,Mlae,Finance,13.5,High School,6910.61,10.44,Sales Associate,2008-05-08,Bangalore,Karnataka,India,,,400.0,13,Yes
E0048,Pooja Nair,150.0,Female,HR,-3.0,Bachelor,1785.03,10.92,Data Analyst,2008-11-21,Bangalore,Karnataka,India,4.0,Yes,400.0,24,Yes
E0033,Pooja Reddy,,Male,HR,-3.0,High School,5522.11,10.03,Data Analyst,2011-04-24,San Francisco,California,USA,,,,20,No
E0930,Anjali Verma,,Female,IT,,Master,4087.76,10.91,HR Executive,2022-07-12,Sydney,NSW,Australia,,Yes,,22,No
E0780,Anjali Reddy,,Male,HR,,High School,5014.13,6.7,Manager,2009-09-18,Bangalore,Karnataka,India,,Yes,400.0,21,Yes
E0840,Ravi Das,-5.0,Male,Sales,1.1,Bachelor,4540.4,5.74,HR Executive,2023-05-08,Sydney,NSW,Australia,2.0,No,27.0,7,No
E0201,Sunil Singh,150.0,Female,IT,100.0,Bachelor,3155.67,14.35,Software Engineer,2007-01-28,New York,New York,USA,1.0,,400.0,25,Yes
E0135,K. Chopra,150.0,Male,Support,-3.0,Bachelor,5093.96,7.75,Data Analyst,2007-02-05,Mumbai,Maharashtra,India,5.0,,400.0,14,No
E0028,Jyoti Sharma,150.0,Female,Marketing,-3.0,Bachelor,7955.79,7.41,Data Analyst,2019-12-09,London,England,UK,2.0,,,23,Yes
E0041,Deepak Chopra,150.0,Male,IT,,High School,3181.23,17.01,Software Engineer,2009-08-23,Mumbai,Maharashtra,India,,No,400.0,16,Yes
E1018,Raj Das,-5.0,Female,IT,,Master,4422.9,6.08,Manager,2011-07-10,Mumbai,Maharashtra,India,2.0,No,29.0,1,No
E0231,Pooja Patel,,Male,HR,100.0,Bachelor,,4.59,Sales Associate,2008-05-16,San Francisco,California,USA,2.0,No,56.0,28,Yes
E0490,Anjali Chopra,-5.0,,Sales,12.0,Bachelor,2608.23,12.22,Sales Associate,2005-09-01,London,England,UK,2.0,Yes,400.0,4,Yes
E0773,Priya Sharma,,Male,Admin,100.0,Master,,7.21,Data Analyst,2016-06-18,Mumbai,Maharashtra,India,3.0,Yes,,1,Yes
E0379,Anjali Gupta,62.0,Male,HR,-3.0,PhD,554253.95,15.95,Manager,2011-02-27,Sydney,NSW,Australia,3.0,,14.0,16,No
E0289,Deepak Patel,39.0,Female,Admin,100.0,Bachelor,,11.43,Data Analyst,2014-12-13,London,England,UK,,,400.0,3,No
E0419,Deepak Chopra,150.0,Male,Finance,,Master,206457.44,18.36,Software Engineer,2007-12-14,Mumbai,Maharashtra,India,,No,400.0,6,Yes
E0392,Anjali Das,33.0,Female,Marketing,-3.0,Master,3492.07,8.6,Manager,2009-09-19,New York,New York,USA,2.0,,400.0,26,Yes
E0593,Amit Das,,Male,Sales,100.0,High School,4925.93,7.85,Software Engineer,2019-08-27,London,England,UK,3.0,No,,25,Yes
E0648,Neha Sharma,,Mlae,Finance,100.0,High School,5538.25,8.28,Sales Associate,2005-01-13,Bangalore,Karnataka,India,,Yes,400.0,1,Yes
E0521,Vikas Nair,150.0,Male,Finance,,Bachelor,,2.12,Software Engineer,2011-01-26,Delhi,Delhi,India,1.0,No,400.0,19,Yes
E0065,Deepak Gupta,,Male,HR,100.0,High School,2508.52,10.87,Software Engineer,2006-06-27,Sydney,NSW,Australia,,Yes,,17,No
E0015,Rina Reddy,60.0,Mlae,Finance,100.0,High School,4397.79,2.61,Manager,2011-12-11,London,England,UK,,No,400.0,9,Yes
E0493,Raj Sharma,,Male,Admin,100.0,PhD,467125.19,5.56,Data Analyst,2016-04-03,San Francisco,California,USA,3.0,No,400.0,4,Yes
E0380,Vikas Nair,150.0,Male,Admin,,High School,6194.8,13.51,Sales Associate,2011-11-24,Mumbai,Maharashtra,India,,,36.0,3,Yes
E0188,Sneha Chopra,-5.0,Other,Finance,-3.0,Master,6742.25,8.37,Sales Associate,2023-11-23,Delhi,Delhi,India,,,400.0,26,Yes
E0764,Pooja Verma,32.0,Female,Sales,-3.0,High School,8477.8,14.89,Data Analyst,2012-01-17,Sydney,NSW,Australia,5.0,Yes,,18,Yes
E0217,Vikas Patel,-5.0,Male,Finance,,Master,6392.41,19.24,Data Analyst,2020-12-07,Delhi,Delhi,India,2.0,No,13.0,7,Yes
E0792,Raj Sharma,-5.0,Male,Sales,,PhD,7234.8,17.24,HR Executive,2009-12-13,London,England,UK,4.0,,,5,No
E0879,Jyoti Reddy,-5.0,Female,Admin,18.5,Master,7143.09,0.0,Data Analyst,InvalidDate,Delhi,Delhi,India,5.0,Yes,,2,Yes
E0338,Pooja Sharma,150.0,Female,Admin,-3.0,High School,9150.52,6.55,Software Engineer,2008-03-08,San Francisco,California,USA,,Yes,,22,No
E0720,Karan Nair,150.0,Male,HR,100.0,High School,7563.29,12.79,Manager,2005-06-16,Delhi,Delhi,India,1.0,Yes,,25,Yes
E0296,Deepak Gupta,-5.0,Male,Admin,,High School,6167.86,8.2,Data Analyst,2005-08-17,Mumbai,Maharashtra,India,2.0,,,19,No
E1017,Ravi Das,63.0,Male,Marketing,-3.0,Master,7394.49,3.14,Sales Associate,2007-12-17,Sydney,NSW,Australia,2.0,,,15,No
E0456,Karan Nair,-5.0,Male,Finance,100.0,Master,4945.39,5.33,Data Analyst,2014-01-21,Sydney,NSW,Australia,3.0,Yes,17.0,21,Yes
E0816,Raj Khan,150.0,Female,Admin,11.3,Master,5588.45,8.83,Software Engineer,2021-04-14,London,England,UK,2.0,Yes,,15,No
E0270,Raj Patel,,Male,HR,,PhD,7511.51,5.53,Sales Associate,2013-06-13,Bangalore,Karnataka,India,,No,400.0,15,No
E0996,Priya Das,60.0,Female,Finance,100.0,PhD,4754.58,10.47,Manager,2008-12-08,San Francisco,California,USA,3.0,,400.0,5,No
E0202,Karan Singh,,Female,Finance,100.0,PhD,5826.87,19.38,Manager,2009-08-17,Mumbai,Maharashtra,India,4.0,No,32.0,22,Yes
E0162,Vikas Reddy,,Male,Finance,-3.0,High School,3487.3,2.89,Manager,2022-06-14,Sydney,NSW,Australia,,No,,16,Yes
E0730,Ravi Nair,150.0,,IT,,Bachelor,331320.89,12.94,Manager,2023-02-02,Bangalore,Karnataka,India,3.0,No,6.0,19,Yes
E0402,Sneha Sharma,46.0,Female,Marketing,-3.0,Master,5097.72,10.2,Sales Associate,2006-12-03,New York,New York,USA,4.0,No,,26,No
E0703,Deepak Verma,27.0,Female,IT,-3.0,Bachelor,6276.78,8.36,Data Analyst,2013-07-02,Delhi,Delhi,India,1.0,No,400.0,1,Yes
E0566,Anjali Singh,-5.0,Female,IT,100.0,High School,2999.34,6.61,Manager,2013-11-02,Mumbai,Maharashtra,India,1.0,,400.0,20,No
E1022,Rina Singh,19.0,Female,HR,-3.0,High School,1971.06,11.61,Data Analyst,2014-08-28,Delhi,Delhi,India,2.0,No,400.0,3,No
E1026,Ravi Singh,59.0,Female,IT,,Bachelor,6550.31,12.77,Data Analyst,2005-11-14,Mumbai,Maharashtra,India,2.0,No,,26,No
E0206,Sunil Gupta,,Female,Marketing,-3.0,PhD,,13.63,Data Analyst,2009-11-17,San Francisco,California,USA,5.0,Yes,3.0,9,Yes
E0035,Vikas Nair,,Female,Marketing,8.3,Bachelor,3395.45,9.19,Data Analyst,2008-09-25,Mumbai,Maharashtra,India,5.0,,,13,No
E0776,J. Patel,,Female,Support,13.3,High School,2816.6,8.06,Data Analyst,2020-04-05,Sydney,NSW,Australia,3.0,Yes,400.0,28,Yes
E0509,Deepak Verma,150.0,Male,HR,8.1,Master,,19.42,Sales Associate,2008-01-16,San Francisco,California,USA,4.0,No,42.0,2,No
E0987,Jyoti Singh,,Female,Admin,-3.0,PhD,2787.41,5.88,Data Analyst,2005-04-17,Sydney,NSW,Australia,4.0,,7.0,19,Yes
E0092,Rina Sharma,150.0,Female,Support,,PhD,3036.98,12.31,Manager,2022-06-22,Sydney,NSW,Australia,,,,9,No
E0898,Neha Chopra,,Male,Marketing,-3.0,High School,4921.39,9.33,Manager,2010-07-02,San Francisco,California,USA,2.0,No,42.0,26,Yes
E0565,N. Verma,,Female,HR,,Bachelor,2308.04,10.63,Data Analyst,2017-06-06,London,England,UK,1.0,Yes,400.0,17,Yes
E0777,Jyoti Patel,,Female,HR,,High School,6698.2,8.53,Sales Associate,2021-01-01,London,England,UK,2.0,Yes,51.0,19,Yes
E0242,Priya Verma,62.0,Female,HR,13.7,PhD,5341.73,9.08,Manager,2018-07-28,Sydney,NSW,Australia,2.0,,,30,Yes
E0014,N. Patel,57.0,Male,Finance,100.0,Bachelor,6476.93,10.86,Manager,2014-03-15,San Francisco,California,USA,,No,,17,Yes
E0316,Raj Reddy,,Male,Finance,4.6,Bachelor,1948.95,6.54,Sales Associate,2021-09-23,Mumbai,Maharashtra,India,1.0,No,29.0,4,Yes
E0601,Sunil Patel,,Male,Finance,19.5,Bachelor,4878.68,500.0,Software Engineer,2019-11-07,New York,New York,USA,,,400.0,1,No
E0388,Sneha Reddy,53.0,Male,Finance,-3.0,Bachelor,2220.86,1.77,HR Executive,2015-10-19,Mumbai,Maharashtra,India,5.0,No,400.0,6,Yes
E0167,Sneha Singh,50.0,Female,Admin,5.6,PhD,2234.4,14.63,Software Engineer,2012-05-20,London,England,UK,3.0,,,9,No
E0841,Anjali Patel,46.0,Male,Admin,100.0,Bachelor,10970.52,11.84,Data Analyst,2005-04-15,Bangalore,Karnataka,India,4.0,,54.0,4,Yes
E0021,Pooja Singh,,Female,Sales,-3.0,Master,4628.68,4.47,Data Analyst,2018-10-20,San Francisco,California,USA,4.0,No,,7,No
E0647,Rina Sharma,-5.0,Female,Support,-3.0,Master,5195.97,11.54,Manager,2017-04-12,Bangalore,Karnataka,India,1.0,,400.0,24,Yes
E0832,P. Singh,21.0,Male,HR,,PhD,2486.99,14.07,HR Executive,2014-10-03,London,England,UK,5.0,,400.0,12,No
E0563,Sunil Khan,150.0,Male,Sales,7.7,Master,5402.32,11.42,HR Executive,2018-11-16,Mumbai,Maharashtra,India,5.0,Yes,,13,No
E0291,Rina Reddy,150.0,Other,IT,-3.0,PhD,3403.41,3.1,Software Engineer,2012-12-21,London,England,UK,2.0,,400.0,27,Yes
E0687,P. Gupta,44.0,Male,IT,11.3,Master,5387.18,14.25,Data Analyst,2008-11-24,San Francisco,California,USA,1.0,No,11.0,4,Yes
E0958,Ravi Verma,,Male,Marketing,,Bachelor,825.95,7.08,HR Executive,2017-05-28,Sydney,NSW,Australia,3.0,,,14,Yes
E0190,Deepak Reddy,-5.0,Female,IT,,PhD,1258.42,8.24,Sales Associate,2006-01-24,London,England,UK,5.0,No,53.0,30,No
